index,data_type,data_name,count,label,probability
30000,uint256,bonusLimit4,1,-1,0.0
30001,uint256,bonusLimit5,1,-1,0.0
30002,mapping_type_static,UserEventsLength,6,861,0.0
30003,array_type_dynamic,EventsLength,6,326,0.0
30004,array_type_dynamic,SalesCount,1,-1,0.0
30005,user_define_contract,JOY,1,-1,0.0
30006,array_type_dynamic,read,1,-1,0.0
30007,bool,transferUnlocked,2,-1,0.0
30008,user_define_contract,ponzi,5,-1,0.0
30009,address,red,1,-1,0.0
30010,address,operAddress,2,-1,0.0
30011,bool,isOnAuction,2,-1,0.0
30012,uint256,ServiceCharge,2,-1,0.0
30013,uint64,startAt,2,-1,0.0
30014,uint64,duration,2,-1,0.0
30015,mapping_type_static,WalletFor,4,-1,0.0
30016,address,_pendingOwner,2,-1,0.0
30017,uint256,Children,7,151,0.0
30018,string,last,1,-1,0.0
30019,array_type_static,length,5,-1,0.0
30020,uint256,tickDuration,2,-1,0.0
30021,uint256,alreadyReleasedAmount,3,-1,0.0
30022,uint256,Ticket,6,790,0.0
30023,uint256,GASPRICE,6,360,0.0
30024,address,selfaddr,6,5009,0.0
30025,array_type_dynamic,creditorAddresses,3,-1,0.0
30026,address,SFC,1,-1,0.0
30027,uint256,availableTokensForSale,4,-1,0.0
30028,string,standard,8,5157,0.0
30029,address,fundsAddress,4,-1,0.0
30030,mapping_type_static,complained,4,-1,0.0
30031,mapping_type_static,complaint,4,-1,0.0
30032,address,userId,2,-1,0.0
30033,uint256,sizeLimit,2,-1,0.0
30034,address,Parent,1,-1,0.0
30035,uint256,multiple,4,-1,0.0
30036,bool,emptied,1,-1,0.0
30037,uint256,lastDistribution,2,-1,0.0
30038,address,jug,3,-1,0.0
30039,address,flap,5,-1,0.0
30040,address,flop,5,-1,0.0
30041,uint8,fired,3,-1,0.0
30042,address,spot,3,-1,0.0
30043,array_type_dynamic,hackers,16,2847,0.0
30044,address,test,1,-1,0.0
30045,user_define_contract,test,1,-1,0.0
30046,array_type_dynamic,nonces,15,4074,0.0
30047,uint256,_tokenPrice,4,-1,0.0
30048,bool,_allowManualTokensGeneration,4,-1,0.0
30049,array_type_static,tiles,1,-1,0.0
30050,bytes32,docHash,1,-1,0.0
30051,uint256,InitialSupply,2,-1,0.0
30052,uint256,nowTime,1,-1,0.0
30053,address,destinationAccount,2,-1,0.0
30054,bool,isRestricted,1,-1,0.0
30055,uint256,releasableAmount,1,-1,0.0
30056,uint256,assetId,1,-1,0.0
30057,address,withdrawerAddress,1,-1,0.0
30058,array_type_dynamic,deposit,2,-1,0.0
30059,uint256,Output,2,-1,0.0
30060,address,BuyingTokenAddress,1,-1,0.0
30061,uint256,AskingUnitPrice,1,-1,0.0
30062,uint256,EscrowBalance,2,-1,0.0
30063,uint256,AskingTokenBought,1,-1,0.0
30064,bool,IsEscrowActive,1,-1,0.0
30065,address,EscrowOwner,1,-1,0.0
30066,array_type_dynamic,winnerName,13,6259,0.0
30067,mapping_type_static,freeBalanceOf,1,-1,0.0
30068,user_define_contract,GG,1,-1,0.0
30069,uint256,kidsCount,4,-1,0.0
30070,uint256,banThreshold,1,-1,0.0
30071,mapping_type_static,isAccountFreeze,1,-1,0.0
30072,array_type_dynamic,advisers,1,-1,0.0
30073,uint256,unlockStart,1,-1,0.0
30074,uint256,totalShare,2,-1,0.0
30075,uint256,deployTimestamp,5,-1,0.0
30076,uint256,comments,1,-1,0.0
30077,uint256,tokenSalePercentage,2,-1,0.0
30078,uint256,foundersPercentage,2,-1,0.0
30079,uint256,partnersPercentage,2,-1,0.0
30080,address,foundersTimelock,2,-1,0.0
30081,address,partnersFund,2,-1,0.0
30082,address,partnersTimelock,2,-1,0.0
30083,bool,candy,4,-1,0.0
30084,bool,direct,4,-1,0.0
30085,uint256,TicketsRemaining,1,-1,0.0
30086,uint256,price3,5,-1,0.0
30087,mapping_type_static,affiliateAddress,1,-1,0.0
30088,uint256,Nonce,5,-1,0.0
30089,mapping_type_static,jar,5,-1,0.0
30090,uint256,curNum,2,-1,0.0
30091,mapping_type_static,weddingExists,1,-1,0.0
30092,array_type_dynamic,weddingsLength,1,-1,0.0
30093,mapping_type_static,weddingOf,1,-1,0.0
30094,mapping_type_static,weddingIndex,1,-1,0.0
30095,address,weddingMaster,1,-1,0.0
30096,address,masterContract,8,3685,0.0
30097,uint256,totalraised,1,-1,0.0
30098,uint256,MAX_UNITS,1,-1,0.0
30099,uint256,foundersShare,2,-1,0.0
30100,uint256,reserveShare,2,-1,0.0
30101,uint256,POT,1,-1,0.0
30102,uint256,TRACKER,1,-1,0.0
30103,uint256,send,1,-1,0.0
30104,uint256,totalBuyTokens,4,-1,0.0
30105,mapping_type_static,redeemers,4,-1,0.0
30106,uint256,totalRegistered,1,-1,0.0
30107,address,registerer,1,-1,0.0
30108,uint8,isRefundable,3,-1,0.0
30109,address,projectOwner,1,-1,0.0
30110,uint256,fundingDuration,1,-1,0.0
30111,mapping_type_static,monsterIndexToApproved,5,-1,0.0
30112,mapping_type_static,monsterIndexToOwner,5,-1,0.0
30113,uint256,pregnantMonsters,2,-1,0.0
30114,uint256,noCounter,10,4066,0.0
30115,uint256,yesCounter,10,6315,0.0
30116,uint256,totalVoted,10,5853,0.0
30117,string,info,8,3040,0.0
30118,bool,enableWhiteList,1,-1,0.0
30119,bool,saleProceeding,1,-1,0.0
30120,uint8,icoStep,1,-1,0.0
30121,uint256,claimId,9,1766,0.0
30122,mapping_type_static,addressToLastWithdrawalTime,7,1082,0.0
30123,mapping_type_static,colorBankForRound,13,1822,0.0
30124,mapping_type_static,timeBankForRound,13,5398,0.0
30125,uint256,totalColorsNumber,12,5685,0.0
30126,uint256,totalPixelsNumber,6,5776,0.0
30127,mapping_type_static,colorToPaintedPixelsAmountForRound,5,-1,0.0
30128,uint256,maxPaintsInPool,12,3744,0.0
30129,mapping_type_static,paintGenToAmountForColor,12,4273,0.0
30130,mapping_type_static,currentPaintGenForColor,12,2054,0.0
30131,mapping_type_static,callPriceForColor,7,1627,0.0
30132,mapping_type_static,nextCallPriceForColor,7,4050,0.0
30133,mapping_type_static,paintGenStartedForColor,7,4272,0.0
30134,mapping_type_static,paintGenToEndTimeForColor,7,4274,0.0
30135,mapping_type_static,paintGenToStartTimeForColor,7,4275,0.0
30136,user_define_contract,erc20Proxy,3,-1,0.0
30137,bool,isValidAirDropForAll,1,-1,0.0
30138,address,allowOperations,2,-1,0.0
30139,bool,startContract,1,-1,0.0
30140,mapping_type_static,userBalances,2,-1,0.0
30141,uint256,ManagerBalance,1,-1,0.0
30142,uint256,lastBetId,1,-1,0.0
30143,uint256,numPledges,1,-1,0.0
30144,uint256,UsdRate,1,-1,0.0
30145,user_define_contract,raiseBalance,1,-1,0.0
30146,user_define_contract,uniswapAddr,3,-1,0.0
30147,address,newAdmin,5,-1,0.0
30148,array_type_dynamic,challenges,1,-1,0.0
30149,array_type_dynamic,deposits,1,-1,0.0
30150,uint256,currentMined,2,-1,0.0
30151,user_define_contract,atom,3,-1,0.0
30152,user_define_contract,enc,2,-1,0.0
30153,mapping_type_static,existing,8,2512,0.0
30154,uint256,dropEnd,8,2303,0.0
30155,uint256,dropStart,8,2305,0.0
30156,mapping_type_static,monthOpen,8,3987,0.0
30157,mapping_type_static,monthPower,8,3988,0.0
30158,uint256,users,8,6077,0.0
30159,uint8,powers,8,4437,0.0
30160,mapping_type_static,senders,9,5036,0.0
30161,address,ga_CEO,1,-1,0.0
30162,uint256,totalReferral,1,-1,0.0
30163,uint256,totalIncentivisation,1,-1,0.0
30164,uint256,totalTokenSale,1,-1,0.0
30165,uint256,totalLiquidityFund,1,-1,0.0
30166,uint256,totalAdvisory,1,-1,0.0
30167,address,dataAddress,19,2113,0.0
30168,uint16,Nonce,21,567,0.0
30169,bool,canReceiveTokens,1,-1,0.0
30170,mapping_type_dynamic,PlayerAddr,2,-1,0.0
30171,address,cashier,4,-1,0.0
30172,user_define_contract,ERC20ContractAddres,6,294,0.0
30173,uint256,TokenReward,5,-1,0.0
30174,address,tokenReceivingAddress,1,-1,0.0
30175,uint256,stakeholderCount,1,-1,0.0
30176,bool,onlyShowPurchased,2,-1,0.0
30177,uint256,ExtraDays,1,-1,0.0
30178,mapping_type_static,hasAdmin,7,2862,0.0
30179,mapping_type_static,hasPair,5,-1,0.0
30180,uint256,maxETHContribution,2,-1,0.0
30181,address,publicSale,2,-1,0.0
30182,uint256,publicSaleEndTime,2,-1,0.0
30183,uint256,publicSaleStartTime,5,-1,0.0
30184,user_define_contract,contributionsContract,2,-1,0.0
30185,address,timeLock,1,-1,0.0
30186,address,MultiSigWallet,2,-1,0.0
30187,uint256,totalTokensBalance,2,-1,0.0
30188,mapping_type_static,dividendsOf,1,-1,0.0
30189,uint256,market,5,-1,0.0
30190,uint8,mineCount,2,-1,0.0
30191,uint256,defaultCommissionRate,1,-1,0.0
30192,mapping_type_static,Superior,2,-1,0.0
30193,uint256,calcPoint,1,-1,0.0
30194,user_define_contract,users,5,-1,0.0
30195,user_define_contract,commission,1,-1,0.0
30196,address,catPaymentCollector,1,-1,0.0
30197,bool,saleactive,1,-1,0.0
30198,uint256,bonuspercentage,1,-1,0.0
30199,uint256,rateico,1,-1,0.0
30200,user_define_contract,auctions,2,-1,0.0
30201,user_define_contract,autonomousConverter,3,-1,0.0
30202,user_define_contract,proceeds,1,-1,0.0
30203,user_define_contract,metToken,2,-1,0.0
30204,mapping_type_static,PreSaleBalance,3,-1,0.0
30205,uint256,amt,4,-1,0.0
30206,array_type_dynamic,creationtime,1,-1,0.0
30207,uint256,Secret,1,-1,0.0
30208,array_type_dynamic,AllTokenOwners,4,-1,0.0
30209,user_define_contract,ERC20,6,293,0.0
30210,mapping_type_static,distributions,1,-1,0.0
30211,address,gameContractObject,5,-1,0.0
30212,bool,isWinner,5,-1,0.0
30213,uint256,totalBid,5,-1,0.0
30214,uint8,stopBet,4,-1,0.0
30215,mapping_type_static,hasBet,3,-1,0.0
30216,uint8,payoutComplete,5,-1,0.0
30217,array_type_dynamic,betters,5,-1,0.0
30218,uint256,settlementType,5,-1,0.0
30219,mapping_type_static,betAmount,5,-1,0.0
30220,array_type_dynamic,amountWon,5,-1,0.0
30221,array_type_dynamic,BidAmount,5,-1,0.0
30222,mapping_type_static,voteNo,12,6148,0.0
30223,mapping_type_static,voteYes,12,6150,0.0
30224,uint256,ethTotal,4,-1,0.0
30225,address,own,5,-1,0.0
30226,address,beneficiary_,1,-1,0.0
30227,user_define_contract,token_,6,5577,0.0
30228,address,e,4,-1,0.0
30229,mapping_type_static,rawVotes,5,-1,0.0
30230,uint256,VOTING_END_TIME,7,871,0.0
30231,address,backendContract,2,-1,0.0
30232,mapping_type_static,isOperatorApproved,2,-1,0.0
30233,uint32,issuance,1,-1,0.0
30234,uint32,available,1,-1,0.0
30235,uint32,redeemed,1,-1,0.0
30236,uint32,acquired,1,-1,0.0
30237,array_type_dynamic,TransactionsCount,1,-1,0.0
30238,mapping_type_static,participators,2,-1,0.0
30239,uint256,participantCounter,4,-1,0.0
30240,uint256,lastMintBlock,2,-1,0.0
30241,uint256,Supplied,2,-1,0.0
30242,address,supplyAddress,4,-1,0.0
30243,user_define_contract,supplyController,1,-1,0.0
30244,bool,setInviter,1,-1,0.0
30245,array_type_dynamic,AllUsers,3,-1,0.0
30246,mapping_type_static,unfreezeTime,2,-1,0.0
30247,user_define_contract,chip,2,-1,0.0
30248,user_define_contract,share,4,-1,0.0
30249,address,chip,2,-1,0.0
30250,address,RareAddress,3,-1,0.0
30251,uint256,minimalAmount,4,-1,0.0
30252,mapping_type_static,blacklistAddress,1,-1,0.0
30253,mapping_type_static,TokensPurchased,4,-1,0.0
30254,uint256,depositedValue,1,-1,0.0
30255,uint256,vestingEndTime,1,-1,0.0
30256,uint256,lastSent,1,-1,0.0
30257,uint256,lastLength,1,-1,0.0
30258,address,crowdsaleController,4,-1,0.0
30259,user_define_contract,userStorage,4,-1,0.0
30260,user_define_contract,crowdsaleFactory,4,-1,0.0
30261,uint256,totalTransaction,1,-1,0.0
30262,mapping_type_static,performance,4,-1,0.0
30263,array_type_dynamic,TokenAddress,1,-1,0.0
30264,mapping_type_dynamic,Uint,1,-1,0.0
30265,uint256,calculateServiceFee,1,-1,0.0
30266,uint256,WithdrawMoney,2,-1,0.0
30267,mapping_type_static,lockup_list,5,-1,0.0
30268,uint256,minBuyEthAmount,4,-1,0.0
30269,uint256,maxBuyEthAmount,4,-1,0.0
30270,bool,isWhitelistOnlyStatus,4,-1,0.0
30271,address,sale_owner_wallet,5,-1,0.0
30272,address,unsale_owner_wallet,5,-1,0.0
30273,address,minterContract,4,-1,0.0
30274,uint256,unstaked,2,-1,0.0
30275,uint256,stakedTime,1,-1,0.0
30276,bool,burningAllowed,1,-1,0.0
30277,bool,gameFinished,3,-1,0.0
30278,address,wrestler1,2,-1,0.0
30279,bool,wrestler2Played,2,-1,0.0
30280,bool,wrestler1Played,2,-1,0.0
30281,address,wrestler2,2,-1,0.0
30282,address,theWinner,2,-1,0.0
30283,mapping_type_static,InviteCount,1,-1,0.0
30284,uint256,marker,7,3671,0.0
30285,uint256,minimalFreeze,7,3908,0.0
30286,uint256,keepaliveBlock,7,3342,0.0
30287,uint256,timeoutBlocks,7,5424,0.0
30288,user_define_contract,honeypot,20,2928,0.0
30289,array_type_dynamic,BidIdList,1,-1,0.0
30290,user_define_contract,AdvertisementStorageAddress,1,-1,0.0
30291,mapping_type_static,authorizedContracts,5,-1,0.0
30292,mapping_type_static,adminBalance,4,-1,0.0
30293,uint256,lastMintingTime,3,-1,0.0
30294,uint256,lastMintingAmount,3,-1,0.0
30295,user_define_contract,prosperaToken,3,-1,0.0
30296,address,attestationLogic,2,-1,0.0
30297,mapping_type_static,usedSignatures,1,-1,0.0
30298,address,marketplaceAdmin,1,-1,0.0
30299,user_define_contract,signingLogic,1,-1,0.0
30300,uint256,TokensInCirculation,1,-1,0.0
30301,uint256,winningNumber,3,-1,0.0
30302,string,ResultOfLastFlip,3,-1,0.0
30303,uint128,artistCut,3,-1,0.0
30304,bool,freezeAll,2,-1,0.0
30305,uint256,numHolders,5,-1,0.0
30306,uint256,numEmptyIndexes,5,-1,0.0
30307,uint256,MinBuyAmount,6,533,0.0
30308,user_define_contract,EvilMortyAddress,6,327,0.0
30309,user_define_contract,pyramid,3,-1,0.0
30310,address,forwardAddress,3,-1,0.0
30311,uint88,nextNonce,3,-1,0.0
30312,user_define_contract,forceChangeContractOwnership,3,-1,0.0
30313,bool,disableSecureMode,2,-1,0.0
30314,uint64,winner,1,-1,0.0
30315,uint32,winner,1,-1,0.0
30316,array_type_dynamic,BillCount,1,-1,0.0
30317,uint256,CurrentTotalSupply,7,207,0.0
30318,mapping_type_static,calculate,1,-1,0.0
30319,uint256,totalCap,5,-1,0.0
30320,uint256,winningChance,5,-1,0.0
30321,user_define_contract,stakeDice,5,-1,0.0
30322,address,Jekyll_Island_Inc,3,-1,0.0
30323,address,freeze,1,-1,0.0
30324,bool,onHold,1,-1,0.0
30325,uint256,maxWager,1,-1,0.0
30326,address,gexAdmin,1,-1,0.0
30327,address,gexOwner,1,-1,0.0
30328,user_define_contract,gex,1,-1,0.0
30329,user_define_contract,SoCo,1,-1,0.0
30330,address,newIssuer,2,-1,0.0
30331,mapping_type_static,MaxFee,2,-1,0.0
30332,mapping_type_static,FeeRate,2,-1,0.0
30333,string,transfer,2,-1,0.0
30334,address,lockedAddress,2,-1,0.0
30335,array_type_dynamic,showtime,2,-1,0.0
30336,mapping_type_static,isWhitelised,1,-1,0.0
30337,mapping_type_static,ParentAddress,1,-1,0.0
30338,uint256,shareSupply,1,-1,0.0
30339,address,confirmOwner,1,-1,0.0
30340,address,w,3,-1,0.0
30341,mapping_type_static,AccountByAddress,1,-1,0.0
30342,bool,burningFinished,10,1574,0.0
30343,mapping_type_static,ListingDB,2,-1,0.0
30344,uint256,p,2,-1,0.0
30345,array_type_dynamic,all_horses,2,-1,0.0
30346,user_define_contract,forwardFactory,15,2633,0.0
30347,address,feeds,14,2587,0.0
30348,uint256,END,4,-1,0.0
30349,address,MODERATOR,1,-1,0.0
30350,uint256,txLimit,5,-1,0.0
30351,mapping_type_static,balances_eth,9,1400,0.0
30352,array_type_dynamic,options,6,4180,0.0
30353,mapping_type_static,Votes,8,882,0.0
30354,mapping_type_static,Voter,6,881,0.0
30355,mapping_type_static,isRequester,1,-1,0.0
30356,mapping_type_static,isApprover,3,-1,0.0
30357,mapping_type_static,isWhitelistAddress,16,3294,0.0
30358,uint64,numberOfSales,2,-1,0.0
30359,string,userWallet,2,-1,0.0
30360,uint256,remainingDays,3,-1,0.0
30361,address,priceOracleAddr,1,-1,0.0
30362,uint256,insurancePercentage,1,-1,0.0
30363,uint256,maxScore,2,-1,0.0
30364,uint256,roundTimeLimit,1,-1,0.0
30365,uint256,tokenpercent,1,-1,0.0
30366,uint256,potpercent,1,-1,0.0
30367,uint256,diviepercent,1,-1,0.0
30368,uint256,stepped,1,-1,0.0
30369,uint256,keyTime,1,-1,0.0
30370,user_define_contract,gamebook,1,-1,0.0
30371,user_define_contract,tokenpool,1,-1,0.0
30372,address,fundaddress,1,-1,0.0
30373,uint256,netWorth,3,-1,0.0
30374,uint256,frontFee,4,-1,0.0
30375,uint256,exitFee,4,-1,0.0
30376,uint256,performanceFee,3,-1,0.0
30377,uint256,maximumEther,3,-1,0.0
30378,string,Info,5,-1,0.0
30379,uint256,expireDate,68,2520,0.0
30380,uint256,inception,1,-1,0.0
30381,address,platContract,3,-1,0.0
30382,string,str,2,-1,0.0
30383,uint256,totalRewardsForEpoch,1,-1,0.0
30384,mapping_type_static,AddressLastPaidOutEpoch,1,-1,0.0
30385,uint256,currentEpoch,1,-1,0.0
30386,user_define_contract,theTokenAddress,1,-1,0.0
30387,uint256,start_amount,1,-1,0.0
30388,uint256,bonus_amount,1,-1,0.0
30389,uint256,bonus_price,1,-1,0.0
30390,uint256,bucketAmount,7,1542,0.0
30391,uint256,issuance,7,3307,0.0
30392,uint256,lastBucket,7,3386,0.0
30393,mapping_type_dynamic,tokensOf,2,-1,0.0
30394,bytes1,state,2,-1,0.0
30395,address,migratedTo,2,-1,0.0
30396,uint256,TotalWithdrawn,1,-1,0.0
30397,array_type_dynamic,AllPlayers,1,-1,0.0
30398,array_type_dynamic,AllLeaders,1,-1,0.0
30399,mapping_type_dynamic,Description,12,281,0.0
30400,address,currentToken,4,-1,0.0
30401,mapping_type_static,timelocks,1,-1,0.0
30402,uint256,startime,1,-1,0.0
30403,uint256,availableAirdrop,1,-1,0.0
30404,uint256,BlockNumber,1,-1,0.0
30405,array_type_static,testWinner,1,-1,0.0
30406,uint256,fundsWithdrawn,1,-1,0.0
30407,uint256,stakedAmount,1,-1,0.0
30408,user_define_contract,verify,3,-1,0.0
30409,address,dest,11,2195,0.0
30410,user_define_contract,tixToken,2,-1,0.0
30411,mapping_type_static,KeysByPurpose,1,-1,0.0
30412,mapping_type_static,userBuy,1,-1,0.0
30413,array_type_dynamic,Quoters,6,659,0.0
30414,user_define_contract,myVoteFactory,1,-1,0.0
30415,string,Greetings,1,-1,0.0
30416,uint256,maxSellAmount,2,-1,0.0
30417,uint256,withdrawCost,3,-1,0.0
30418,uint256,minReceivingAmount,1,-1,0.0
30419,address,whitelistAddress,10,6235,0.0
30420,uint256,tokenamount,1,-1,0.0
30421,mapping_type_static,payableAmount,1,-1,0.0
30422,mapping_type_static,sendlist,1,-1,0.0
30423,address,crowdAddress,2,-1,0.0
30424,uint256,totalDisbursed,1,-1,0.0
30425,uint256,ownerSharePercent,1,-1,0.0
30426,mapping_type_static,claims,4,-1,0.0
30427,address,tokenV2,2,-1,0.0
30428,address,tokenV1,2,-1,0.0
30429,uint256,spinnerModulus,1,-1,0.0
30430,mapping_type_static,initialSpinners,1,-1,0.0
30431,user_define_contract,databaseAddress,3,-1,0.0
30432,address,processorAddress,1,-1,0.0
30433,uint256,maximumAmount,5,-1,0.0
30434,uint256,FeePercent,5,-1,0.0
30435,address,disputeResolver,4,-1,0.0
30436,uint256,SoldToken,7,740,0.0
30437,bool,usd,1,-1,0.0
30438,array_type_dynamic,Recipients,1,-1,0.0
30439,uint256,RoundEndTimestamp,5,-1,0.0
30440,uint256,RoundNumber,5,-1,0.0
30441,uint8,work,1,-1,0.0
30442,mapping_type_static,Refunds,1,-1,0.0
30443,uint256,WalletBalance,1,-1,0.0
30444,uint256,numContributions,4,-1,0.0
30445,uint256,raisedFromFiat,2,-1,0.0
30446,mapping_type_static,raisedFromToken,2,-1,0.0
30447,mapping_type_static,ReplyCount,1,-1,0.0
30448,uint256,count1,1,-1,0.0
30449,uint256,maxTokensPerUser,1,-1,0.0
30450,uint256,totalSum,2,-1,0.0
30451,array_type_static,accounts,3,-1,0.0
30452,address,proposalManager,1,-1,0.0
30453,array_type_dynamic,Rate,11,669,0.0
30454,bool,withWhitelist,11,6267,0.0
30455,uint256,gameover,1,-1,0.0
30456,uint256,rndMax_,1,-1,0.0
30457,mapping_type_static,blockhashes,4,-1,0.0
30458,mapping_type_static,dumpCube,1,-1,0.0
30459,uint8,transferred,2,-1,0.0
30460,array_type_dynamic,numberOfSupportedTokens,1,-1,0.0
30461,bool,tradeEnable,1,-1,0.0
30462,bool,ICO_state,1,-1,0.0
30463,mapping_type_static,awards,2,-1,0.0
30464,array_type_dynamic,childs,2,-1,0.0
30465,uint256,maxArraySize,1,-1,0.0
30466,address,pyramidAddress,1,-1,0.0
30467,mapping_type_static,serverAddressList,2,-1,0.0
30468,bool,isEnable,4,-1,0.0
30469,address,lastCaller,1,-1,0.0
30470,bool,wasCalled,1,-1,0.0
30471,uint256,changeRate,2,-1,0.0
30472,mapping_type_static,authorizedBurner,1,-1,0.0
30473,user_define_contract,mybToken,1,-1,0.0
30474,uint8,expired,1,-1,0.0
30475,uint8,alreadyDeposited,1,-1,0.0
30476,uint256,legalTokens,1,-1,0.0
30477,uint256,developmentTokens,1,-1,0.0
30478,uint256,icoTokens,1,-1,0.0
30479,mapping_type_static,refBalances,3,-1,0.0
30480,mapping_type_static,whiteListedAddresses,2,-1,0.0
30481,user_define_contract,StorageContract,2,-1,0.0
30482,user_define_contract,DP,1,-1,0.0
30483,uint256,bountyAmt,1,-1,0.0
30484,uint256,addBountyUserMultiple,1,-1,0.0
30485,mapping_type_dynamic,AccountBalance,1,-1,0.0
30486,address,parentRegistry,7,4280,0.0
30487,address,processor,15,4555,0.0
30488,mapping_type_static,helperAddressTable,1,-1,0.0
30489,uint256,deliveredId,1,-1,0.0
30490,mapping_type_static,staffSalaryData,1,-1,0.0
30491,array_type_dynamic,FullAddressList,1,-1,0.0
30492,array_type_dynamic,gameAddress,3,-1,0.0
30493,mapping_type_static,TransferAddressUser,1,-1,0.0
30494,address,cubicContract,1,-1,0.0
30495,uint256,unlockedAfter,1,-1,0.0
30496,address,contractA,3,-1,0.0
30497,bool,createComplexChild,1,-1,0.0
30498,mapping_type_static,childTypes,3,-1,0.0
30499,array_type_dynamic,allChildren,3,-1,0.0
30500,uint256,voteNum,1,-1,0.0
30501,bool,PreICO,1,-1,0.0
30502,mapping_type_static,mappedUsers,1,-1,0.0
30503,uint8,pausable,1,-1,0.0
30504,array_type_dynamic,winnersCount,1,-1,0.0
30505,bool,won,9,6297,0.0
30506,uint64,buy5,1,-1,0.0
30507,uint64,buy4,1,-1,0.0
30508,uint64,buy3,1,-1,0.0
30509,uint64,buy2,1,-1,0.0
30510,uint64,buy1,1,-1,0.0
30511,uint256,unlockCount,2,-1,0.0
30512,array_type_static,StageInfo,1,-1,0.0
30513,mapping_type_static,accountTokens,1,-1,0.0
30514,uint256,MAX_TOKENS_PER_ACCOUNT,1,-1,0.0
30515,uint8,decimal,4,-1,0.0
30516,uint256,totalTokenHolders,2,-1,0.0
30517,uint32,symbol,1,-1,0.0
30518,address,adam,2,-1,0.0
30519,bool,isSaleDisabled,1,-1,0.0
30520,address,Salt,3,-1,0.0
30521,mapping_type_static,BurnAmount,2,-1,0.0
30522,bool,whitelistActive,2,-1,0.0
30523,string,logoUrl,6,3596,0.0
30524,bytes3,currency,6,2030,0.0
30525,address,FeeCollector,2,-1,0.0
30526,mapping_type_static,granted,10,2837,0.0
30527,address,cosigner,2,-1,0.0
30528,bool,alwaysRequireCosignature,3,-1,0.0
30529,uint256,lastNonce,1,-1,0.0
30530,uint256,release_time,8,4781,0.0
30531,uint8,saleEnded,1,-1,0.0
30532,uint256,tokenPriceFactor,1,-1,0.0
30533,array_type_dynamic,Buyers,3,-1,0.0
30534,array_type_dynamic,length,1,-1,0.0
30535,uint8,aborted,1,-1,0.0
30536,array_type_dynamic,numSubscribers,1,-1,0.0
30537,uint256,maxSubscribers,3,-1,0.0
30538,uint256,gameid,1,-1,0.0
30539,uint256,platformReward,3,-1,0.0
30540,mapping_type_static,guardian,1,-1,0.0
30541,uint256,totalProposals,1,-1,0.0
30542,uint8,currentPlayers,1,-1,0.0
30543,mapping_type_static,slotXplayer,1,-1,0.0
30544,uint256,TipBalance,1,-1,0.0
30545,mapping_type_static,action,1,-1,0.0
30546,user_define_contract,BNT,1,-1,0.0
30547,address,MyERC20Token,1,-1,0.0
30548,address,MyTokenConverter,1,-1,0.0
30549,user_define_contract,OracleBase,1,-1,0.0
30550,uint40,block_number,12,1480,0.0
30551,string,compareHash,2,-1,0.0
30552,mapping_type_static,Fee,3,-1,0.0
30553,address,fee_address,2,-1,0.0
30554,mapping_type_static,tokenToDextopTokenCode,1,-1,0.0
30555,mapping_type_static,depositAddressesStatus,1,-1,0.0
30556,mapping_type_static,shouldUnwrapWETHforDepositAddress,2,-1,0.0
30557,address,dextopTraderAddress,1,-1,0.0
30558,user_define_contract,dextop,1,-1,0.0
30559,uint256,targetAmount,1,-1,0.0
30560,user_define_contract,payToken,1,-1,0.0
30561,address,employee,3,-1,0.0
30562,user_define_contract,crowdsaleToken,1,-1,0.0
30563,array_type_dynamic,AllPools,1,-1,0.0
30564,address,PoolFactory,1,-1,0.0
30565,string,Url,1,-1,0.0
30566,address,collectionWallet,1,-1,0.0
30567,uint256,consecutiveWins,4,-1,0.0
30568,bool,side,4,-1,0.0
30569,user_define_contract,flipper,5,-1,0.0
30570,uint8,isFunding,5,-1,0.0
30571,address,artistAddress,4,-1,0.0
30572,uint256,totalPendingWithdrawals,1,-1,0.0
30573,array_type_dynamic,totalDeals,1,-1,0.0
30574,uint8,emergencyWithdraw,4,-1,0.0
30575,mapping_type_static,allowTransaction,3,-1,0.0
30576,user_define_contract,tradeDataContract,3,-1,0.0
30577,uint256,presaleendTime,4,-1,0.0
30578,bool,allowTransaction,3,-1,0.0
30579,uint256,maxsize,2,-1,0.0
30580,uint256,totalbalance,2,-1,0.0
30581,uint256,payoutAmount,1,-1,0.0
30582,bool,cancelled,7,1656,0.0
30583,uint256,computeFee,2,-1,0.0
30584,uint256,numLoans,4,-1,0.0
30585,uint256,openLoans,2,-1,0.0
30586,mapping_type_dynamic,votes,1,-1,0.0
30587,user_define_contract,election,1,-1,0.0
30588,user_define_contract,erc721,5,-1,0.0
30589,uint8,CLE_Beta_Pictoris,3,-1,0.0
30590,uint256,DeathFactor_ii,2,-1,0.0
30591,uint256,DeathFactor_iii,2,-1,0.0
30592,uint256,DeathFactor_iv,2,-1,0.0
30593,uint256,DeathFactor_v,2,-1,0.0
30594,uint256,LifeFactor_i,2,-1,0.0
30595,uint256,LifeFactor_ii,2,-1,0.0
30596,uint256,LifeFactor_iii,2,-1,0.0
30597,uint256,LifeFactor_iv,2,-1,0.0
30598,uint256,LifeFactor_v,2,-1,0.0
30599,uint256,lastBlock_f0,2,-1,0.0
30600,uint256,lastBlock_f1,2,-1,0.0
30601,uint256,lastBlock_f2,2,-1,0.0
